"Notes"	"Month"	"Month Code"	"County"	"County Code"	Avg Daily Max Air Temperature (F)	Record Count for Daily Max Air Temp (F)	Min Temp for Daily Max Air Temp (F)	Max Temp for Daily Max Air Temp (F)	Avg Daily Min Air Temperature (F)	Record Count for Daily Min Air Temp (F)	Min Temp for Daily Min Air Temp (F)	Max Temp for Daily Min Air Temp (F)	Avg Daily Max Heat Index (F)	Record Count for Daily Max Heat Index (F)	Min for Daily Max Heat Index (F)	Max for Daily Max Heat Index (F)	Daily Max Heat Index (F) % Coverage
	"Sep"	"9"	"Pike County, IL"	"17149"	79.53	14850	49.40	109.80	56.26	14850	27.90	77.60	88.66	7662	78.60	110.90	51.60%
	"Sep"	"9"	"Pope County, IL"	"17151"	80.16	6930	54.60	97.20	59.52	6930	30.50	78.00	88.73	3872	78.90	104.10	55.87%
	"Sep"	"9"	"Pulaski County, IL"	"17153"	80.94	3960	54.90	100.10	60.26	3960	32.10	78.30	89.52	2326	79.50	105.30	58.74%
	"Sep"	"9"	"Putnam County, IL"	"17155"	76.83	3960	50.60	107.80	54.29	3960	29.90	76.10	87.38	1648	79.00	110.40	41.62%
	"Sep"	"9"	"Randolph County, IL"	"17157"	80.86	9900	52.50	104.50	59.33	9900	31.60	79.00	89.25	5797	79.20	107.50	58.56%
	"Sep"	"9"	"Richland County, IL"	"17159"	79.88	5940	53.30	104.40	58.23	5940	29.90	78.40	88.42	3187	79.10	107.10	53.65%
	"Sep"	"9"	"Rock Island County, IL"	"17161"	76.69	6930	50.20	107.90	53.52	6930	27.90	74.80	87.54	2865	79.20	109.60	41.34%
	"Sep"	"9"	"St. Clair County, IL"	"17163"	80.88	8910	51.70	107.00	58.72	8910	31.20	80.30	89.20	5149	79.00	109.20	57.79%
	"Sep"	"9"	"Saline County, IL"	"17165"	80.38	5940	55.20	97.30	59.64	5940	29.90	78.00	88.95	3355	79.00	104.60	56.48%
	"Sep"	"9"	"Sangamon County, IL"	"17167"	79.44	15840	50.70	109.00	56.60	15840	30.40	77.50	88.09	8228	78.80	110.30	51.94%
	"Sep"	"9"	"Schuyler County, IL"	"17169"	78.86	6930	49.70	109.90	55.77	6930	27.20	76.40	88.51	3358	78.90	110.80	48.46%
	"Sep"	"9"	"Scott County, IL"	"17171"	79.74	4950	50.60	109.50	56.55	4950	29.80	77.00	88.67	2591	78.70	110.80	52.34%
	"Sep"	"9"	"Shelby County, IL"	"17173"	79.23	10890	51.20	107.50	56.95	10890	29.60	78.10	87.82	5598	78.80	109.30	51.40%
	"Sep"	"9"	"Stark County, IL"	"17175"	76.77	4950	49.90	108.70	53.97	4950	28.20	74.70	87.40	2020	79.60	109.70	40.81%
	"Sep"	"9"	"Stephenson County, IL"	"17177"	73.77	7920	47.60	106.90	52.41	7920	27.00	78.90	86.77	2296	79.10	109.90	28.99%
	"Sep"	"9"	"Tazewell County, IL"	"17179"	78.00	9900	50.50	109.70	55.17	9900	28.50	77.10	87.84	4537	78.70	111.10	45.83%
	"Sep"	"9"	"Union County, IL"	"17181"	80.22	7920	54.00	99.60	59.99	7920	30.80	78.00	88.99	4416	78.90	105.00	55.76%
	"Sep"	"9"	"Vermilion County, IL"	"17183"	77.61	18810	52.00	107.70	55.66	18810	29.70	77.70	87.28	8350	78.70	110.50	44.39%
	"Sep"	"9"	"Wabash County, IL"	"17185"	80.37	5940	56.20	102.10	58.50	5940	30.10	77.40	88.60	3305	78.90	105.20	55.64%
	"Sep"	"9"	"Warren County, IL"	"17187"	77.38	7920	49.50	108.90	54.39	7920	26.90	75.80	87.80	3424	78.60	109.40	43.23%
	"Sep"	"9"	"Washington County, IL"	"17189"	80.83	8910	52.90	105.60	58.80	8910	31.50	81.70	89.00	5164	79.10	108.10	57.96%
	"Sep"	"9"	"Wayne County, IL"	"17191"	80.65	14850	54.80	101.60	59.01	14850	29.00	81.80	88.76	8493	78.80	106.60	57.19%
	"Sep"	"9"	"White County, IL"	"17193"	80.62	8910	55.70	100.50	59.07	8910	29.60	77.90	88.90	5079	78.90	105.80	57.00%
	"Sep"	"9"	"Whiteside County, IL"	"17195"	76.17	9900	50.00	107.70	53.28	9900	27.80	74.50	87.38	3856	78.90	109.90	38.95%
	"Sep"	"9"	"Will County, IL"	"17197"	75.62	17820	50.30	107.40	54.38	17820	32.70	75.30	86.95	6413	79.00	111.60	35.99%
	"Sep"	"9"	"Williamson County, IL"	"17199"	80.14	5940	54.80	97.80	61.05	5940	32.50	78.30	88.91	3315	79.00	104.50	55.81%
	"Sep"	"9"	"Winnebago County, IL"	"17201"	74.17	6930	48.20	107.00	52.99	6930	27.50	79.40	86.77	2117	79.00	110.40	30.55%
	"Sep"	"9"	"Woodford County, IL"	"17203"	77.30	7920	50.60	109.20	54.90	7920	28.50	76.00	87.31	3447	78.80	110.30	43.52%
	"Oct"	"10"	"Adams County, IL"	"17001"	65.88	19437	33.70	99.10	44.85	19437	22.00	72.30	84.15	1822	78.70	98.20	9.37%
	"Oct"	"10"	"Alexander County, IL"	"17003"	70.14	6138	35.10	91.70	49.00	6138	26.30	76.60	84.51	994	78.80	95.60	16.19%
	"Oct"	"10"	"Bond County, IL"	"17005"	67.68	6138	35.50	94.00	47.42	6138	26.10	75.80	84.09	684	79.00	95.20	11.14%
	"Oct"	"10"	"Boone County, IL"	"17007"	60.72	6138	32.40	89.60	42.27	6138	16.60	72.30	84.13	234	79.50	93.60	3.81%
	"Oct"	"10"	"Brown County, IL"	"17009"	66.11	5115	33.90	97.80	45.17	5115	22.60	71.90	84.03	501	78.60	97.00	9.79%
	"Oct"	"10"	"Bureau County, IL"	"17011"	63.14	18414	33.00	94.20	43.50	18414	16.50	73.10	84.08	1049	79.30	94.80	5.70%
	"Oct"	"10"	"Calhoun County, IL"	"17013"	67.57	4092	35.50	96.50	46.33	4092	24.40	71.90	84.08	474	79.00	95.60	11.58%
	"Oct"	"10"	"Carroll County, IL"	"17015"	61.81	10230	32.40	93.60	41.99	10230	13.00	72.20	84.18	483	78.70	94.80	4.72%
	"Oct"	"10"	"Cass County, IL"	"17017"	66.30	7161	34.40	97.50	45.58	7161	24.40	73.20	84.01	735	78.60	96.90	10.26%
	"Oct"	"10"	"Champaign County, IL"	"17019"	64.96	17391	35.40	93.30	45.22	17391	24.40	72.90	83.63	1339	79.00	93.40	7.70%
	"Oct"	"10"	"Christian County, IL"	"17021"	66.53	11253	35.10	95.20	46.22	11253	25.40	73.10	83.93	1093	79.10	94.90	9.71%
	"Oct"	"10"	"Clark County, IL"	"17023"	66.23	10230	36.50	92.10	46.66	10230	26.10	74.30	84.02	861	78.80	94.40	8.42%
	"Oct"	"10"	"Clay County, IL"	"17025"	67.62	8184	35.20	93.20	47.95	8184	26.60	77.30	84.11	902	79.20	95.70	11.02%
	"Oct"	"10"	"Clinton County, IL"	"17027"	68.33	10230	35.20	93.80	47.66	10230	24.80	77.10	84.16	1317	79.10	96.00	12.87%
	"Oct"	"10"	"Coles County, IL"	"17029"	65.94	8184	36.20	94.40	46.18	8184	26.30	73.70	83.81	695	79.30	93.90	8.49%
	"Oct"	"10"	"Cook County, IL"	"17031"	61.53	15345	33.80	88.60	43.99	15345	20.80	72.00	84.46	606	78.70	93.90	3.95%
	"Oct"	"10"	"Crawford County, IL"	"17033"	66.95	7161	36.60	92.80	47.35	7161	26.00	74.90	84.15	681	79.20	95.10	9.51%
	"Oct"	"10"	"Cumberland County, IL"	"17035"	66.52	8184	36.20	94.00	46.95	8184	26.80	74.90	83.80	773	78.90	94.60	9.45%
	"Oct"	"10"	"DeKalb County, IL"	"17037"	61.45	12276	32.70	89.50	43.63	12276	19.10	73.70	83.86	536	79.30	93.70	4.37%
	"Oct"	"10"	"De Witt County, IL"	"17039"	65.24	7161	34.20	95.00	45.13	7161	24.20	72.10	83.59	599	79.00	94.60	8.36%
	"Oct"	"10"	"Douglas County, IL"	"17041"	65.72	8184	36.40	94.30	46.02	8184	26.20	73.30	83.80	683	79.30	93.90	8.35%
	"Oct"	"10"	"DuPage County, IL"	"17043"	61.35	6138	34.00	88.40	43.49	6138	21.30	72.20	84.22	243	78.80	93.60	3.96%
	"Oct"	"10"	"Edgar County, IL"	"17045"	65.51	12276	36.60	91.80	45.86	12276	25.70	72.90	83.81	976	79.20	93.50	7.95%
	"Oct"	"10"	"Edwards County, IL"	"17047"	68.09	3069	36.30	92.80	47.12	3069	24.30	73.80	83.97	380	79.20	95.20	12.38%
	"Oct"	"10"	"Effingham County, IL"	"17049"	66.96	8184	35.70	94.10	47.24	8184	26.70	76.10	83.87	838	79.00	95.10	10.24%
	"Oct"	"10"	"Fayette County, IL"	"17051"	67.24	13299	35.40	94.70	47.07	13299	26.20	76.10	83.96	1422	78.90	95.50	10.69%
	"Oct"	"10"	"Ford County, IL"	"17053"	64.12	10230	34.70	91.50	45.40	10230	24.80	73.20	83.68	671	79.20	92.90	6.56%
	"Oct"	"10"	"Franklin County, IL"	"17055"	68.93	6138	35.70	93.70	48.29	6138	25.10	77.30	84.25	849	79.40	96.50	13.83%
	"Oct"	"10"	"Fulton County, IL"	"17057"	65.12	16368	33.70	98.00	44.56	16368	22.60	72.80	83.95	1384	78.60	97.20	8.46%
	"Oct"	"10"	"Gallatin County, IL"	"17059"	69.02	4092	36.80	92.50	48.25	4092	26.70	75.80	84.45	539	79.30	95.30	13.17%
	"Oct"	"10"	"Greene County, IL"	"17061"	67.22	10230	35.50	97.00	46.19	10230	24.80	72.50	84.06	1138	78.50	96.30	11.12%
	"Oct"	"10"	"Grundy County, IL"	"17063"	63.54	9207	34.60	90.20	44.42	9207	23.00	73.20	83.91	572	79.10	94.40	6.21%
	"Oct"	"10"	"Hamilton County, IL"	"17065"	68.71	9207	36.00	93.20	47.96	9207	25.70	76.30	84.09	1249	79.40	95.90	13.57%
	"Oct"	"10"	"Hancock County, IL"	"17067"	65.33	13299	33.10	99.00	44.55	13299	22.10	72.30	84.26	1132	78.50	98.00	8.51%
	"Oct"	"10"	"Hardin County, IL"	"17069"	68.83	2046	36.00	91.70	47.85	2046	26.00	74.90	84.17	263	79.30	94.00	12.85%
	"Oct"	"10"	"Henderson County, IL"	"17071"	64.54	10230	33.20	98.80	44.11	10230	21.60	72.70	84.27	757	78.50	98.20	7.40%
	"Oct"	"10"	"Henry County, IL"	"17073"	63.33	16368	33.10	97.00	43.20	16368	16.10	72.00	84.25	953	78.80	96.50	5.82%
	"Oct"	"10"	"Iroquois County, IL"	"17075"	64.06	20460	34.90	90.80	45.02	20460	24.80	72.40	83.82	1319	79.30	92.90	6.45%
	"Oct"	"10"	"Jackson County, IL"	"17077"	69.00	12276	35.50	93.30	48.16	12276	23.90	77.10	84.35	1657	79.00	96.40	13.50%
	"Oct"	"10"	"Jasper County, IL"	"17079"	66.99	6138	36.10	92.70	47.60	6138	27.20	75.50	84.02	604	79.10	95.10	9.84%
	"Oct"	"10"	"Jefferson County, IL"	"17081"	68.31	9207	35.10	93.70	48.41	9207	25.40	78.20	84.15	1147	79.00	96.50	12.46%
	"Oct"	"10"	"Jersey County, IL"	"17083"	67.57	7161	36.10	95.80	46.64	7161	24.70	73.20	83.99	827	79.10	95.20	11.55%
	"Oct"	"10"	"Jo Daviess County, IL"	"17085"	60.72	10230	31.60	92.90	41.58	10230	16.40	72.20	84.18	399	79.20	94.60	3.90%
	"Oct"	"10"	"Johnson County, IL"	"17087"	68.87	5115	35.00	91.90	49.03	5115	26.70	77.10	84.33	641	79.40	95.20	12.53%
	"Oct"	"10"	"Kane County, IL"	"17089"	61.25	9207	33.00	89.10	43.61	9207	19.20	73.30	83.95	380	79.10	93.50	4.13%
	"Oct"	"10"	"Kankakee County, IL"	"17091"	63.53	12276	35.10	89.50	44.61	12276	24.20	72.50	83.99	704	79.10	93.90	5.73%
	"Oct"	"10"	"Kendall County, IL"	"17093"	62.47	6138	34.10	89.30	43.73	6138	21.60	72.80	84.13	305	79.50	94.00	4.97%
	"Oct"	"10"	"Knox County, IL"	"17095"	63.99	12276	33.20	97.60	43.74	12276	20.80	72.50	83.99	827	78.50	96.80	6.74%
	"Oct"	"10"	"Lake County, IL"	"17097"	60.09	11253	33.50	88.30	43.72	11253	19.30	72.40	84.22	378	79.10	93.80	3.36%
	"Oct"	"10"	"LaSalle County, IL"	"17099"	63.40	18414	33.40	91.90	44.33	18414	20.60	73.80	83.86	1144	79.20	94.60	6.21%
	"Oct"	"10"	"Lawrence County, IL"	"17101"	67.63	6138	36.60	93.00	46.88	6138	22.10	73.30	84.18	661	79.00	95.30	10.77%
	"Oct"	"10"	"Lee County, IL"	"17103"	62.15	10230	32.60	92.40	43.72	10230	16.60	73.80	84.21	479	79.30	94.30	4.68%
	"Oct"	"10"	"Livingston County, IL"	"17105"	64.08	18414	34.30	92.00	45.29	18414	24.00	74.60	83.67	1277	79.10	93.80	6.93%
	"Oct"	"10"	"Logan County, IL"	"17107"	65.67	14322	34.30	96.30	45.34	14322	24.00	73.10	83.82	1310	79.00	96.00	9.15%
	"Oct"	"10"	"McDonough County, IL"	"17109"	65.10	9207	33.30	98.30	44.44	9207	22.30	72.10	84.03	767	78.50	97.50	8.33%
	"Oct"	"10"	"McHenry County, IL"	"17111"	60.29	12276	32.50	89.40	42.50	12276	16.50	72.20	84.10	425	79.20	93.20	3.46%
	"Oct"	"10"	"McLean County, IL"	"17113"	64.32	21483	33.60	94.90	45.50	21483	23.50	74.50	83.55	1514	79.00	94.70	7.05%
	"Oct"	"10"	"Macon County, IL"	"17115"	65.73	8184	34.70	95.00	45.53	8184	24.70	72.30	83.73	727	79.00	94.70	8.88%
	"Oct"	"10"	"Macoupin County, IL"	"17117"	67.03	12276	35.50	95.70	46.26	12276	25.00	73.40	83.91	1299	79.10	95.00	10.58%
	"Oct"	"10"	"Madison County, IL"	"17119"	67.96	14322	35.40	94.90	47.50	14322	25.00	75.00	84.06	1727	79.10	95.20	12.06%
	"Oct"	"10"	"Marion County, IL"	"17121"	67.68	9207	34.90	93.50	47.99	9207	26.50	77.40	84.10	1017	79.10	95.70	11.05%
	"Oct"	"10"	"Marshall County, IL"	"17123"	63.99	9207	33.40	94.40	44.25	9207	20.90	73.50	83.80	644	79.50	95.20	6.99%
	"Oct"	"10"	"Mason County, IL"	"17125"	65.87	11253	34.40	97.40	45.35	11253	24.00	73.20	84.05	1074	79.10	97.10	9.54%
	"Oct"	"10"	"Massac County, IL"	"17127"	69.66	5115	35.20	92.00	48.38	5115	26.00	75.80	84.51	752	78.80	95.10	14.70%
	"Oct"	"10"	"Menard County, IL"	"17129"	66.10	5115	34.40	96.60	45.48	5115	25.00	73.20	83.89	513	78.90	96.10	10.03%
	"Oct"	"10"	"Mercer County, IL"	"17131"	63.79	10230	33.10	98.60	43.45	10230	17.20	72.60	84.19	683	78.70	98.10	6.68%
	"Oct"	"10"	"Monroe County, IL"	"17133"	68.86	7161	36.40	93.30	47.89	7161	24.70	75.90	84.06	1015	79.20	96.20	14.17%
	"Oct"	"10"	"Montgomery County, IL"	"17135"	66.90	15345	35.30	95.10	46.50	15345	25.70	75.10	83.93	1531	78.90	94.50	9.98%
	"Oct"	"10"	"Morgan County, IL"	"17137"	66.44	11253	34.60	97.60	45.62	11253	24.40	73.20	83.90	1156	78.70	96.90	10.27%
	"Oct"	"10"	"Moultrie County, IL"	"17139"	66.04	5115	35.90	94.70	46.09	5115	25.80	73.70	83.86	447	78.90	94.20	8.74%
	"Oct"	"10"	"Ogle County, IL"	"17141"	61.33	17391	32.10	91.80	42.67	17391	16.50	72.80	84.21	729	79.30	93.80	4.19%
	"Oct"	"10"	"Peoria County, IL"	"17143"	64.29	12276	33.50	96.60	44.10	12276	21.50	73.10	83.93	880	79.20	96.50	7.17%
	"Oct"	"10"	"Perry County, IL"	"17145"	68.84	8184	35.30	93.50	47.42	8184	23.80	76.50	84.23	1122	78.90	96.40	13.71%
	"Oct"	"10"	"Piatt County, IL"	"17147"	65.45	7161	35.00	94.70	45.43	7161	25.00	72.40	83.68	601	79.00	94.20	8.39%
	"Oct"	"10"	"Pike County, IL"	"17149"	66.59	15345	34.20	98.10	45.38	15345	22.70	71.50	84.07	1585	78.40	97.20	10.33%
	"Oct"	"10"	"Pope County, IL"	"17151"	68.90	7161	34.90	91.70	47.74	7161	25.30	75.80	84.28	908	79.30	94.60	12.68%
	"Oct"	"10"	"Pulaski County, IL"	"17153"	69.83	4092	35.30	91.80	48.81	4092	26.80	76.60	84.57	620	79.70	95.40	15.15%
	"Oct"	"10"	"Putnam County, IL"	"17155"	63.77	4092	33.90	92.60	44.03	4092	19.80	73.20	83.94	275	79.50	94.80	6.72%
	"Oct"	"10"	"Randolph County, IL"	"17157"	69.09	10230	36.00	92.90	48.13	10230	24.20	76.50	84.16	1485	79.00	96.30	14.52%
	"Oct"	"10"	"Richland County, IL"	"17159"	67.47	6138	36.30	93.10	47.17	6138	23.60	75.10	84.09	655	79.20	95.40	10.67%
	"Oct"	"10"	"Rock Island County, IL"	"17161"	63.36	7161	33.40	97.40	43.11	7161	15.90	71.80	84.40	421	79.10	96.90	5.88%
	"Oct"	"10"	"St. Clair County, IL"	"17163"	68.60	9207	35.90	93.80	47.68	9207	25.20	75.80	84.08	1265	79.10	95.80	13.74%
	"Oct"	"10"	"Saline County, IL"	"17165"	68.92	6138	35.90	92.70	48.40	6138	26.40	76.30	84.29	820	79.50	95.50	13.36%
	"Oct"	"10"	"Sangamon County, IL"	"17167"	66.50	16368	34.60	96.20	46.01	16368	25.20	73.40	83.85	1680	78.90	95.60	10.26%
	"Oct"	"10"	"Schuyler County, IL"	"17169"	65.85	7161	33.80	98.30	45.11	7161	22.90	72.60	83.94	699	78.50	97.40	9.76%
	"Oct"	"10"	"Scott County, IL"	"17171"	66.73	5115	34.90	97.40	45.70	5115	24.70	71.70	84.08	542	78.40	96.70	10.60%
	"Oct"	"10"	"Shelby County, IL"	"17173"	66.41	11253	35.70	94.80	46.35	11253	26.10	74.10	83.78	1076	78.90	94.50	9.56%
	"Oct"	"10"	"Stark County, IL"	"17175"	63.61	5115	33.40	95.40	43.55	5115	20.50	72.40	84.01	317	79.50	95.40	6.20%
	"Oct"	"10"	"Stephenson County, IL"	"17177"	60.54	8184	31.90	90.90	41.57	8184	16.30	72.20	84.16	303	78.80	93.70	3.70%
	"Oct"	"10"	"Tazewell County, IL"	"17179"	64.87	10230	33.80	96.40	44.62	10230	23.30	73.20	83.73	830	79.20	96.30	8.11%
	"Oct"	"10"	"Union County, IL"	"17181"	68.98	8184	35.00	91.90	48.58	8184	25.20	77.30	84.32	1060	79.10	95.60	12.95%
	"Oct"	"10"	"Vermilion County, IL"	"17183"	64.81	19437	35.50	91.70	45.29	19437	25.10	72.70	83.70	1437	78.80	93.30	7.39%
	"Oct"	"10"	"Wabash County, IL"	"17185"	68.09	6138	36.60	92.70	47.24	6138	23.30	74.20	84.05	749	79.00	95.20	12.20%
	"Oct"	"10"	"Warren County, IL"	"17187"	64.21	8184	33.20	98.00	43.86	8184	20.70	72.20	84.05	581	78.90	97.40	7.10%
	"Oct"	"10"	"Washington County, IL"	"17189"	68.62	9207	35.10	93.20	47.52	9207	24.00	77.80	84.12	1247	78.90	96.10	13.54%
	"Oct"	"10"	"Wayne County, IL"	"17191"	68.29	15345	35.30	93.50	47.74	15345	24.00	77.70	84.13	1947	79.00	96.20	12.69%
	"Oct"	"10"	"White County, IL"	"17193"	68.76	9207	36.30	93.00	47.85	9207	25.00	75.90	84.12	1271	79.50	95.70	13.80%
	"Oct"	"10"	"Whiteside County, IL"	"17195"	62.92	10230	33.30	95.50	42.84	10230	14.50	71.60	84.38	564	78.70	95.70	5.51%
	"Oct"	"10"	"Will County, IL"	"17197"	62.67	18414	34.70	89.60	43.91	18414	22.70	72.50	84.15	905	78.80	94.20	4.91%
	"Oct"	"10"	"Williamson County, IL"	"17199"	68.76	6138	35.50	92.60	49.73	6138	27.00	77.90	84.34	763	79.40	95.90	12.43%
	"Oct"	"10"	"Winnebago County, IL"	"17201"	60.91	7161	32.50	89.80	42.20	7161	16.80	72.40	84.30	281	79.50	93.70	3.92%
	"Oct"	"10"	"Woodford County, IL"	"17203"	64.23	8184	33.70	94.50	44.48	8184	23.20	73.70	83.54	595	79.10	94.70	7.27%
	"Nov"	"11"	"Adams County, IL"	"17001"	51.51	18810	17.50	80.50	34.05	18810	-1.00	63.80	81.22	19	81.00	81.60	0.10%
	"Nov"	"11"	"Alexander County, IL"	"17003"	57.21	5940	23.80	84.90	39.20	5940	13.60	67.10	82.24	40	80.00	84.60	0.67%
	"Nov"	"11"	"Bond County, IL"	"17005"	53.83	5940	20.00	81.40	36.88	5940	10.90	64.10	81.53	16	80.70	82.40	0.27%
	"Nov"	"11"	"Boone County, IL"	"17007"	45.48	5940	14.20	77.10	30.91	5940	3.00	58.50	Missing	0	Missing	Missing	0.00%
	"Nov"	"11"	"Brown County, IL"	"17009"	51.75	4950	17.80	81.70	34.47	4950	0.60	62.50	81.70	5	81.30	82.30	0.10%
	"Nov"	"11"	"Bureau County, IL"	"17011"	47.95	17820	16.40	80.10	32.44	17820	1.90	60.40	80.87	3	80.80	80.90	0.02%
	"Nov"	"11"	"Calhoun County, IL"	"17013"	53.63	3960	19.40	82.40	35.87	3960	-1.60	64.40	82.36	12	81.50	83.60	0.30%
	"Nov"	"11"	"Carroll County, IL"	"17015"	46.15	9900	14.50	79.80	30.52	9900	-3.70	56.40	Missing	0	Missing	Missing	0.00%
	"Nov"	"11"	"Cass County, IL"	"17017"	51.89	6930	17.40	81.70	34.96	6930	3.40	61.00	81.61	12	81.00	82.30	0.17%
	"Nov"	"11"	"Champaign County, IL"	"17019"	50.68	16830	17.30	79.70	34.75	16830	8.80	63.20	Missing	0	Missing	Missing	0.00%
	"Nov"	"11"	"Christian County, IL"	"17021"	52.35	10890	18.10	80.90	35.72	10890	6.70	63.80	81.05	21	80.60	81.60	0.19%
	"Nov"	"11"	"Clark County, IL"	"17023"	52.61	9900	19.00	79.30	36.45	9900	10.20	63.30	Missing	0	Missing	Missing	0.00%
	"Nov"	"11"	"Clay County, IL"	"17025"	54.07	7920	20.40	81.40	37.53	7920	11.70	64.10	81.44	17	80.60	82.30	0.21%
	"Nov"	"11"	"Clinton County, IL"	"17027"	54.56	9900	20.70	82.60	37.09	9900	10.10	63.70	81.96	35	80.40	83.50	0.35%
	"Nov"	"11"	"Coles County, IL"	"17029"	51.98	7920	18.50	79.70	35.78	7920	9.20	63.50	Missing	0	Missing	Missing	0.00%
	"Nov"	"11"	"Cook County, IL"	"17031"	46.99	14850	15.00	75.80	33.07	14850	7.30	59.90	Missing	0	Missing	Missing	0.00%
	"Nov"	"11"	"Crawford County, IL"	"17033"	53.42	6930	20.10	79.70	37.10	6930	11.90	63.60	Missing	0	Missing	Missing	0.00%
	"Nov"	"11"	"Cumberland County, IL"	"17035"	52.76	7920	18.90	79.60	36.54	7920	9.70	64.30	Missing	0	Missing	Missing	0.00%
	"Nov"	"11"	"DeKalb County, IL"	"17037"	46.30	11880	14.60	77.70	32.20	11880	4.20	60.00	Missing	0	Missing	Missing	0.00%
	"Nov"	"11"	"De Witt County, IL"	"17039"	50.80	6930	17.30	80.00	34.54	6930	8.90	63.50	80.70	1	80.70	80.70	0.01%
	"Nov"	"11"	"Douglas County, IL"	"17041"	51.71	7920	18.30	79.80	35.64	7920	10.00	63.40	Missing	0	Missing	Missing	0.00%
	"Nov"	"11"	"DuPage County, IL"	"17043"	46.58	5940	15.30	76.10	32.44	5940	7.20	58.40	Missing	0	Missing	Missing	0.00%
	"Nov"	"11"	"Edgar County, IL"	"17045"	51.68	11880	18.40	79.30	35.64	11880	9.50	62.70	Missing	0	Missing	Missing	0.00%
	"Nov"	"11"	"Edwards County, IL"	"17047"	54.74	2970	21.50	81.80	37.10	2970	12.30	63.90	81.56	11	80.60	82.50	0.37%
	"Nov"	"11"	"Effingham County, IL"	"17049"	53.23	7920	19.20	79.90	36.85	7920	10.30	64.10	Missing	0	Missing	Missing	0.00%
	"Nov"	"11"	"Fayette County, IL"	"17051"	53.40	12870	19.20	81.00	36.66	12870	9.80	64.30	81.10	24	80.60	82.20	0.19%
	"Nov"	"11"	"Ford County, IL"	"17053"	49.52	9900	16.20	78.70	34.50	9900	8.00	64.50	Missing	0	Missing	Missing	0.00%
	"Nov"	"11"	"Franklin County, IL"	"17055"	55.60	5940	22.20	83.50	38.09	5940	12.30	63.70	82.19	29	80.40	83.60	0.49%
	"Nov"	"11"	"Fulton County, IL"	"17057"	50.47	15840	17.20	81.10	33.72	15840	7.00	59.50	81.35	15	81.00	81.80	0.09%
	"Nov"	"11"	"Gallatin County, IL"	"17059"	56.15	3960	23.30	84.20	38.55	3960	13.50	62.80	82.42	17	79.80	83.60	0.43%
	"Nov"	"11"	"Greene County, IL"	"17061"	53.15	9900	19.00	81.90	35.74	9900	1.00	64.80	81.96	25	81.30	82.70	0.25%
	"Nov"	"11"	"Grundy County, IL"	"17063"	48.52	8910	17.00	79.30	33.55	8910	9.10	62.70	Missing	0	Missing	Missing	0.00%
	"Nov"	"11"	"Hamilton County, IL"	"17065"	55.52	8910	22.00	84.00	38.01	8910	12.20	63.30	82.14	39	80.40	83.50	0.44%
	"Nov"	"11"	"Hancock County, IL"	"17067"	50.72	12870	17.40	80.70	33.63	12870	3.10	61.40	81.24	10	81.00	81.50	0.08%
	"Nov"	"11"	"Hardin County, IL"	"17069"	56.09	1980	23.40	84.10	38.27	1980	13.20	63.80	82.24	8	81.00	83.40	0.40%
	"Nov"	"11"	"Henderson County, IL"	"17071"	49.61	9900	16.80	80.40	33.01	9900	7.40	59.10	81.16	8	80.90	81.30	0.08%
	"Nov"	"11"	"Henry County, IL"	"17073"	48.09	15840	16.10	80.40	31.97	15840	0.60	58.70	81.02	6	80.90	81.20	0.04%
	"Nov"	"11"	"Iroquois County, IL"	"17075"	49.45	19800	15.70	78.60	34.36	19800	7.40	64.40	Missing	0	Missing	Missing	0.00%
	"Nov"	"11"	"Jackson County, IL"	"17077"	55.82	11880	22.50	83.80	37.99	11880	12.70	63.90	82.37	55	80.50	83.90	0.46%
	"Nov"	"11"	"Jasper County, IL"	"17079"	53.39	5940	19.80	79.60	37.16	5940	11.20	63.60	Missing	0	Missing	Missing	0.00%
	"Nov"	"11"	"Jefferson County, IL"	"17081"	54.82	8910	20.90	83.00	37.95	8910	12.00	64.10	81.83	39	80.30	83.40	0.44%
	"Nov"	"11"	"Jersey County, IL"	"17083"	53.66	6930	19.80	82.30	36.22	6930	4.00	65.20	82.06	21	81.10	83.10	0.30%
	"Nov"	"11"	"Jo Daviess County, IL"	"17085"	45.09	9900	13.90	79.00	29.89	9900	-0.80	56.70	Missing	0	Missing	Missing	0.00%
	"Nov"	"11"	"Johnson County, IL"	"17087"	55.97	4950	22.20	84.20	38.86	4950	13.20	64.60	82.39	19	79.90	83.80	0.38%
	"Nov"	"11"	"Kane County, IL"	"17089"	46.25	8910	14.30	76.80	32.25	8910	5.50	58.90	Missing	0	Missing	Missing	0.00%
	"Nov"	"11"	"Kankakee County, IL"	"17091"	48.72	11880	16.00	78.50	33.87	11880	7.80	63.80	Missing	0	Missing	Missing	0.00%
	"Nov"	"11"	"Kendall County, IL"	"17093"	47.41	5940	16.10	77.90	32.71	5940	7.40	60.10	Missing	0	Missing	Missing	0.00%
	"Nov"	"11"	"Knox County, IL"	"17095"	49.09	11880	17.20	80.20	32.71	11880	7.30	59.00	80.95	4	80.90	81.10	0.03%
	"Nov"	"11"	"Lake County, IL"	"17097"	45.66	10890	14.00	73.80	32.50	10890	6.10	60.20	Missing	0	Missing	Missing	0.00%
	"Nov"	"11"	"LaSalle County, IL"	"17099"	48.29	17820	16.20	79.90	33.31	17820	7.60	62.90	Missing	0	Missing	Missing	0.00%
